student_id,paper_id,paper_name,subject,scene,is_submit,submit_time,total_questions,wrong_count,wrong_question_ids,correct_rate
S053,57617884,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/15 20:11,11,2,"1,097,782,910,978,050",0.8182
S054,57617884,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/15 11:57,11,1,10978021,0.9091
S055,57617884,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/15 21:19,11,4,"10,977,943,109,780,900,000,000,000,000,000",0.6364
S056,57617884,2025年广州市高二英语9月月考卷,英语,刷真题,已交卷,2025/9/13 18:05,11,3,"109,780,561,097,812,000,000,000",0.7273
S053,52142717,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 16:02,22,4,"10,937,769,109,377,800,000,000,000,000,000",0.8182
S053,52142717,高二物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/24 11:06,22,0,null,0
S054,52142717,高二物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/20 17:27,22,0,null,0
S055,52142717,高二物理月考后巩固卷,物理,刷真题,已交卷,2025/9/19 14:11,22,2,"1,093,776,710,938,210",0.9091
S053,52278976,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/24 11:20,19,7,"10,939,191,109,393,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6316
S054,52278976,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 9:06,19,4,"10,939,191,109,393,000,000,000,000,000,000",0.7895
S056,52278976,广州大学附属中学高二化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/24 17:16,19,0,null,0
S053,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/27 18:42,11,4,"10,951,190,109,513,300,000,000,000,000,000",0.6364
S054,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 19:52,11,1,10951467,0.9091
S055,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 13:38,11,2,"1,095,139,610,951,620",0.8182
S056,53154190,高二生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 19:05,11,1,10951545,0.9091
S054,51243124,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/3 15:15,20,4,"10,929,393,109,294,500,000,000,000,000,000",0.8
S055,51243124,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/4 14:13,20,6,"109,294,641,092,963,000,000,000,000,000,000,000,000,000,000,000",0.7
S056,51243124,2024年广州市高二历史期中真题卷,历史,刷真题,已交卷,2025/9/4 21:11,20,7,"10,929,454,109,296,300,000,000,000,000,000,000,000,000,000,000,000,000,000",0.65
S053,52616985,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/9 19:33,13,5,"1,094,656,510,946,640,000,000,000,000,000,000,000,000",0.6154
S054,52616985,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 10:05,13,2,"1,094,675,610,946,780",0.8462
S055,52616985,高二地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 11:52,13,1,10946640,0.9231
S055,52616985,高二地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/14 16:56,13,0,null,0
S057,57193526,2025年广州市高三数学9月月考卷,数学,刷真题,已交卷,2025/9/14 8:04,21,7,"10,961,397,109,615,700,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6667
S057,57193526,2025年广州市高三数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/17 12:52,21,0,null,0
S058,57193526,2025年广州市高三数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 9:15,21,0,null,0
S059,57193526,2025年广州市高三数学9月月考卷,数学,刷真题,已交卷,2025/9/15 11:26,21,2,"1,096,152,110,961,570",0.9048
S060,57193526,2025年广州市高三数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/13 8:04,21,0,null,0
S057,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/9 21:12,12,0,null,0
S058,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 7:12,12,0,null,0
S059,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 21:39,12,0,null,0
S060,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,已交卷,2025/9/8 10:11,12,5,"1,095,173,110,951,940,000,000,000,000,000,000,000,000",0.5833
S057,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 11:46,11,0,null,0
S058,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/14 10:59,11,5,"1,098,067,210,980,680,000,000,000,000,000,000,000,000",0.5455
S059,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 11:25,11,3,"109,806,831,098,073,000,000,000",0.7273
S057,52081353,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 21:59,20,3,"109,368,631,093,713,000,000,000",0.85
S058,52081353,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 15:00,20,3,"109,368,631,093,705,000,000,000",0.85
S059,52081353,高三物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/20 11:43,20,0,null,0
S060,52081353,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 13:37,20,8,"1,093,686,310,936,880,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6
S057,52622049,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 21:43,19,6,"109,493,481,094,943,000,000,000,000,000,000,000,000,000,000,000",0.6842
S058,52622049,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/23 14:12,19,2,"1,094,912,410,949,420",0.8947
S059,52622049,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 20:44,19,2,"1,094,912,410,949,660",0.8947
S060,52622049,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/23 19:02,19,0,null,0
S057,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 15:36,21,10,"10,932,114,109,321,500,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5238
S058,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 7:34,21,0,null,0
S059,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 8:04,21,4,"10,932,237,109,323,500,000,000,000,000,000",0.8095
S060,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 21:58,21,6,"109,321,121,093,218,000,000,000,000,000,000,000,000,000,000,000",0.7143
S057,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,已交卷,2025/9/5 10:06,20,6,"109,702,841,097,029,000,000,000,000,000,000,000,000,000,000,000",0.7
S058,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,已交卷,2025/9/5 15:41,20,2,"1,097,055,510,970,760",0.9
S059,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 19:57,20,0,null,0
S060,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,已交卷,2025/9/5 17:06,20,6,"109,702,841,097,035,000,000,000,000,000,000,000,000,000,000,000",0.7
S057,54593313,高三地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/9 9:22,11,0,null,0
S058,54593313,高三地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/9 18:29,11,3,"109,531,561,095,319,000,000,000",0.7273
S059,54593313,高三地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/9 13:27,11,3,"109,532,471,095,335,000,000,000",0.7273
S060,54593313,高三地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/9 10:21,11,3,"109,531,981,095,324,000,000,000",0.7273
S061,57526610,2025年广州市高三数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/13 21:08,21,0,null,0
S062,57526610,2025年广州市高三数学9月月考卷,数学,刷真题,已交卷,2025/9/15 9:15,21,3,"109,750,601,097,527,000,000,000",0.8571
S063,57526610,2025年广州市高三数学9月月考卷,数学,刷真题,已交卷,2025/9/14 8:21,21,10,"10,974,998,109,750,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5238
S061,52530263,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 17:56,7,0,null,0
S062,52530263,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 8:29,7,0,null,0
S063,52530263,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 19:00,7,1,10942742,0.8571
S063,52530263,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/14 19:22,7,0,null,0
S064,52530263,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 8:21,7,2,"1,098,572,410,943,080",0.7143
S061,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 12:14,11,3,"109,806,831,098,073,000,000,000",0.7273
S061,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/17 20:24,11,0,null,0
S062,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 21:17,11,4,"10,980,671,109,808,700,000,000,000,000,000",0.6364
S063,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/14 15:09,11,3,"109,807,461,098,092,000,000,000",0.7273
S064,57792444,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 9:06,11,3,"109,807,461,098,084,000,000,000",0.7273
S061,52618528,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 17:55,20,8,"1,094,852,610,948,650,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6
S062,52618528,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 14:00,20,6,"109,485,261,094,870,000,000,000,000,000,000,000,000,000,000,000",0.7
S063,52618528,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/19 19:32,20,5,"1,094,865,610,948,770,000,000,000,000,000,000,000,000",0.75
S064,52618528,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/20 19:52,20,8,"1,094,851,810,948,520,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6
S061,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 11:43,19,6,"109,632,891,096,348,000,000,000,000,000,000,000,000,000,000,000",0.6842
S062,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 7:18,19,7,"10,963,173,109,632,600,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6316
S063,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 14:52,19,6,"109,631,631,096,326,000,000,000,000,000,000,000,000,000,000,000",0.6842
S064,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 21:26,19,3,"109,631,571,096,316,000,000,000",0.8421
S061,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 15:32,21,0,null,0
S062,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 20:15,21,5,"1,093,218,310,932,230,000,000,000,000,000,000,000,000",0.7619
S063,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 11:15,21,9,"109,321,141,093,215,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5714
S064,51782098,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/29 10:26,21,9,"109,321,591,093,226,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5714
S061,51243124,2024年广州市高三历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/4 16:03,20,0,null,0
S062,51243124,2024年广州市高三历史期中真题卷,历史,刷真题,已交卷,2025/9/5 12:05,20,4,"10,929,454,109,300,100,000,000,000,000,000",0.8
S062,51243124,2024年广州市高三历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/7 21:45,20,0,null,0
S064,51243124,2024年广州市高三历史期中真题卷,历史,刷真题,已交卷,2025/9/5 11:20,20,10,"10,929,393,109,294,900,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5
S061,54593313,高三地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 15:58,11,0,null,0
S062,54593313,高三地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 19:03,11,3,"109,531,981,095,324,000,000,000",0.7273
S063,54593313,高三地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/9 18:03,11,0,null,0
S064,54593313,高三地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/9 8:51,11,0,null,0
S065,56279659,2025年广州市高三数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 18:41,21,0,null,0
S068,56279659,2025年广州市高三数学9月月考卷,数学,刷真题,已交卷,2025/9/15 17:39,21,6,"109,533,961,095,351,000,000,000,000,000,000,000,000,000,000,000",0.7143
S065,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 13:42,12,5,"1,095,165,510,951,930,000,000,000,000,000,000,000,000",0.5833
S066,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 16:53,12,4,"10,951,936,109,519,400,000,000,000,000,000",0.6667
S068,54327230,广州大学附属中学高三语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 10:06,12,1,10951936,0.9167
S065,57617884,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 15:05,11,5,"1,097,797,510,978,020,000,000,000,000,000,000,000,000",0.5455
S065,57617884,2025年广州市高三英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/19 17:13,11,0,null,0
S066,57617884,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/15 17:33,11,2,"1,097,797,510,978,130",0.8182
S068,57617884,2025年广州市高三英语9月月考卷,英语,刷真题,已交卷,2025/9/14 12:42,11,3,"109,779,751,097,798,000,000,000",0.7273
S065,57256005,高三物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/20 11:11,20,0,null,0
S066,57256005,高三物理月考后巩固卷,物理,刷真题,未交卷仅在线练,2025/9/18 16:44,20,0,null,0
S068,57256005,高三物理月考后巩固卷,物理,刷真题,已交卷,2025/9/19 10:24,20,9,"109,646,381,096,464,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.55
S065,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 12:09,19,6,"109,631,631,096,340,000,000,000,000,000,000,000,000,000,000,000",0.6842
S065,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/28 13:15,19,0,null,0
S066,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,已交卷,2025/9/25 18:05,19,7,"10,963,184,109,632,600,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6316
S068,57205070,广州大学附属中学高三化学第一次阶段检测,化学,刷真题,未交卷仅在线练,2025/9/24 17:25,19,0,null,0
S065,53154190,高三生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/28 9:07,11,4,"10,951,185,109,515,400,000,000,000,000,000",0.6364
S066,53154190,高三生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 7:55,11,0,null,0
S068,53154190,高三生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 7:02,11,0,null,0
S065,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 20:24,20,0,null,0
S066,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,已交卷,2025/9/5 16:19,20,1,10970356,0.95
S068,57318362,2024年广州市高三历史期中真题卷,历史,刷真题,未交卷仅在线练,2025/9/5 8:24,20,0,null,0
S065,52616985,高三地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/9 12:12,13,0,null,0
S066,52616985,高三地理上册期末模拟卷,地理,刷真题,已交卷,2025/9/10 17:34,13,2,"1,094,649,810,946,820",0.8462
S068,52616985,高三地理上册期末模拟卷,地理,刷真题,未交卷仅在线练,2025/9/10 15:20,13,0,null,0
S069,57282442,2025年广州市一年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 8:15,21,6,"109,654,261,096,545,000,000,000,000,000,000,000,000,000,000,000",0.7143
S070,57282442,2025年广州市一年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 14:55,21,0,null,0
S071,57282442,2025年广州市一年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 13:07,21,10,"10,965,426,109,655,700,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5238
S069,57880201,广州大学附属中学一年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 11:12,12,4,"10,981,834,109,820,600,000,000,000,000,000",0.6667
S071,57880201,广州大学附属中学一年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 19:18,12,3,"109,817,801,098,219,000,000,000",0.75
S069,34876521,2025年广州市一年级英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 13:45,11,0,null,0
S070,34876521,2025年广州市一年级英语9月月考卷,英语,刷真题,已交卷,2025/9/14 19:55,11,5,"1,091,936,010,919,510,000,000,000,000,000,000,000,000",0.5455
S070,34876521,2025年广州市一年级英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/19 8:40,11,0,null,0
S072,52040203,2025年广州市一年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 11:45,21,3,"109,329,161,093,315,000,000,000",0.8571
S073,52040203,2025年广州市一年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 7:24,21,0,null,0
S074,52040203,2025年广州市一年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 13:16,21,0,null,0
S072,57880201,广州大学附属中学一年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 18:07,12,0,null,1
S073,57880201,广州大学附属中学一年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 15:52,12,5,"1,098,206,210,982,100,000,000,000,000,000,000,000,000",0.5833
S074,57880201,广州大学附属中学一年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 14:45,12,4,"10,981,797,109,819,500,000,000,000,000,000",0.6667
S072,40009548,2025年广州市一年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 8:17,11,2,"1,092,134,310,921,630",0.8182
S073,40009548,2025年广州市一年级英语9月月考卷,英语,刷真题,已交卷,2025/9/13 7:49,11,5,"1,092,134,310,921,480,000,000,000,000,000,000,000,000",0.5455
S074,40009548,2025年广州市一年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 10:05,11,3,"109,215,231,092,163,000,000,000",0.7273
S075,57756764,2025年广州市三年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 13:19,21,7,"10,979,962,109,801,600,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6667
S077,57756764,2025年广州市三年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/14 18:14,21,0,null,0
S075,52670756,广州大学附属中学三年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 10:09,12,4,"10,950,673,109,507,700,000,000,000,000,000",0.6667
S077,52670756,广州大学附属中学三年级语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 15:51,12,0,null,0
S075,57289602,2025年广州市三年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 9:29,11,4,"10,967,105,109,671,200,000,000,000,000,000",0.6364
S077,57289602,2025年广州市三年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 9:29,11,1,10967161,0.9091
S075,52413844,三年级科学月考后巩固卷,科学,刷真题,已交卷,2025/9/20 8:40,26,8,"1,094,115,910,941,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6923
S077,52413844,三年级科学月考后巩固卷,科学,刷真题,未交卷仅在线练,2025/9/20 10:36,26,0,null,0
S080,45695265,2025年广州市三年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 20:14,21,2,"1,092,269,710,923,380",0.9048
S080,57880201,广州大学附属中学三年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 15:30,12,1,10981923,0.9167
S080,46051328,2025年广州市三年级英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/14 13:37,11,0,null,0
S079,57067322,三年级科学月考后巩固卷,科学,刷真题,已交卷,2025/9/19 12:45,20,8,"1,095,703,210,957,050,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6
S080,57067322,三年级科学月考后巩固卷,科学,刷真题,已交卷,2025/9/20 9:05,20,5,"1,095,710,510,957,210,000,000,000,000,000,000,000,000",0.75
S082,56785246,2025年广州市六年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/14 20:42,21,0,null,0
S083,56785246,2025年广州市六年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/14 11:18,21,0,null,0
S082,54327230,广州大学附属中学六年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 13:04,12,4,"10,951,936,109,519,400,000,000,000,000,000",0.6667
S083,54327230,广州大学附属中学六年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/10 20:54,12,5,"1,095,165,510,951,790,000,000,000,000,000,000,000,000",0.5833
S082,57165035,2025年广州市六年级英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/15 18:31,11,0,null,0
S083,57165035,2025年广州市六年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 20:16,11,5,"1,095,813,710,958,260,000,000,000,000,000,000,000,000",0.5455
S082,34876521,六年级科学月考后巩固卷,科学,刷真题,已交卷,2025/9/20 8:43,11,1,10919778,0.9091
S083,34876521,六年级科学月考后巩固卷,科学,刷真题,已交卷,2025/9/20 19:12,11,4,"10,919,351,109,194,500,000,000,000,000,000",0.6364
S083,34876521,六年级科学月考后巩固卷,科学,刷真题,未交卷仅在线练,2025/9/25 21:51,11,0,null,0
S084,57067322,2025年广州市七年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 14:13,20,2,"1,095,700,110,957,050",0.9
S084,57067322,2025年广州市七年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/19 13:28,20,0,null,0
S085,57067322,2025年广州市七年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 17:26,20,0,null,0
S086,57067322,2025年广州市七年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 19:38,20,0,null,0
S085,57880201,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 14:35,12,0,null,0
S086,57880201,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 16:53,12,0,null,0
S087,57880201,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 11:54,12,0,null,0
S084,57617884,2025年广州市七年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 7:50,11,4,"10,978,056,109,781,200,000,000,000,000,000",0.6364
S085,57617884,2025年广州市七年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 12:02,11,4,"10,978,021,109,781,200,000,000,000,000,000",0.6364
S086,57617884,2025年广州市七年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 9:10,11,3,"109,779,431,097,809,000,000,000",0.7273
S086,57617884,2025年广州市七年级英语9月月考卷,英语,刷真题,未交卷仅在线练,2025/9/17 15:24,11,0,null,0
S084,52616875,七年级历史月考后巩固卷,历史,刷真题,未交卷仅在线练,2025/9/20 9:01,20,0,null,0
S086,52616875,七年级历史月考后巩固卷,历史,刷真题,已交卷,2025/9/20 14:06,20,7,"10,945,468,109,457,100,000,000,000,000,000,000,000,000,000,000,000,000,000",0.65
S087,52616875,七年级历史月考后巩固卷,历史,刷真题,已交卷,2025/9/19 9:42,20,4,"10,945,468,109,456,600,000,000,000,000,000",0.8
S084,52303779,广州大学附属中学七年级道德与法治第一次阶段检测,道德与法治,刷真题,已交卷,2025/9/25 20:39,22,9,"109,402,371,094,027,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5909
S084,52303779,广州大学附属中学七年级道德与法治第一次阶段检测,道德与法治,刷真题,未交卷仅在线练,2025/9/29 11:33,22,0,null,0
S085,52303779,广州大学附属中学七年级道德与法治第一次阶段检测,道德与法治,刷真题,已交卷,2025/9/24 21:40,22,5,"1,094,031,710,940,460,000,000,000,000,000,000,000,000",0.7727
S086,52303779,广州大学附属中学七年级道德与法治第一次阶段检测,道德与法治,刷真题,已交卷,2025/9/25 17:57,22,9,"109,402,751,094,035,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.5909
S087,52303779,广州大学附属中学七年级道德与法治第一次阶段检测,道德与法治,刷真题,未交卷仅在线练,2025/9/25 20:31,22,0,null,0
S084,52617892,七年级生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/29 9:26,21,0,null,0
S086,52617892,七年级生物上册期中模拟卷（一）,生物,刷真题,未交卷仅在线练,2025/9/28 7:47,21,0,null,0
S087,52617892,七年级生物上册期中模拟卷（一）,生物,刷真题,已交卷,2025/9/28 21:02,21,2,"1,094,825,710,948,490",0.9048
S084,51782098,2024年广州市七年级科学期中真题卷,科学,刷真题,已交卷,2025/9/5 17:09,21,3,"109,323,561,093,237,000,000,000",0.8571
S085,51782098,2024年广州市七年级科学期中真题卷,科学,刷真题,未交卷仅在线练,2025/9/5 20:03,21,0,null,0
S086,51782098,2024年广州市七年级科学期中真题卷,科学,刷真题,未交卷仅在线练,2025/9/3 19:31,21,0,null,0
S087,51782098,2024年广州市七年级科学期中真题卷,科学,刷真题,已交卷,2025/9/5 14:31,21,7,"10,932,159,109,321,800,000,000,000,000,000,000,000,000,000,000,000,000,000",0.6667
S089,56279659,2025年广州市七年级数学9月月考卷,数学,刷真题,未交卷仅在线练,2025/9/15 17:02,21,0,null,0
S090,56279659,2025年广州市七年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 19:13,21,8,"1,095,339,610,953,510,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",0.619
S091,56279659,2025年广州市七年级数学9月月考卷,数学,刷真题,已交卷,2025/9/15 8:13,21,2,"1,095,351,910,953,620",0.9048
S088,52670756,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/10 18:05,12,0,null,0
S089,52670756,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/8 18:24,12,4,"10,950,457,109,507,600,000,000,000,000,000",0.6667
S090,52670756,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 16:26,12,3,"109,504,571,095,081,000,000,000",0.75
S090,52670756,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,未交卷仅在线练,2025/9/11 19:40,12,0,null,0
S091,52670756,广州大学附属中学七年级语文第一次阶段检测,语文,刷真题,已交卷,2025/9/9 11:18,12,3,"109,506,731,095,077,000,000,000",0.75
S088,57617884,2025年广州市七年级英语9月月考卷,英语,刷真题,已交卷,2025/9/15 16:33,11,4,"10,977,943,109,779,700,000,000,000,000,000",0.6364
