student_id,paper_id,subject,knowledge_point,is_mastered,judge_time
S019,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,未掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-05 20:46:48
S019,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-28 08:05:28
S019,4QJRWEg0wdaiPol3,英语,阅读理解技巧,未掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,阅读理解技巧,未掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,there be句型,未掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,there be句型,未掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-06 16:56:27
S019,4QJRWEg0wdaiPol3,英语,词汇辨析,未掌握,2025-09-22 16:52:28
S019,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,质点,未掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,质点,未掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,质点,未掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-22 09:50:52
S019,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-22 09:50:52
S019,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-23 18:18:25
S019,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-23 18:18:25
S019,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-23 18:18:25
S019,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-23 18:18:25
S019,4QJRWMr6qRVQYnh7,历史,秦朝统一六国,已掌握,2025-09-10 17:38:56
S019,4QJRWMr6qRVQYnh7,历史,丝绸之路,已掌握,2025-09-10 17:38:56
S019,57549433,道德与法治,法律的作用,已掌握,2025-09-05 17:14:06
S019,57549433,道德与法治,公民的基本权利与义务,已掌握,2025-09-05 17:14:06
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-23 16:37:42
S019,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-23 16:37:42
S019,51782098,生物,光合作用,已掌握,2025-09-19 07:11:55
S019,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-23 18:18:25
S019,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-23 18:18:25
S019,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-23 18:18:25
S019,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-23 18:18:25
S019,4QJRWEfZcQIv80V4,生物,内环境是外界与细胞进行物质交换的媒介,已掌握,2025-09-20 16:37:47
S019,4QJRWEfZcQIv80V4,生物,内环境的组成及成分,已掌握,2025-09-20 16:37:47
S019,4QJRWEfZcQIv80V4,生物,内环境的理化性质,已掌握,2025-09-20 16:37:47
S021,52670756,语文,记叙文阅读理解,已掌握,2025-09-29 15:26:59
S021,52670756,语文,诗词鉴赏手法,已掌握,2025-09-29 15:26:59
S021,52670756,语文,字词释义,已掌握,2025-09-29 15:26:59
S021,52670756,语文,文言文翻译,已掌握,2025-09-29 15:26:59
S021,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-28 09:16:09
S021,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-28 09:16:09
S021,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-28 09:16:09
S021,4QJRWEgazpntqibL,语文,字词释义,未掌握,2025-09-07 14:00:47
S021,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-07 14:00:47
S021,4QJRWEgazpntqibL,语文,字词释义,未掌握,2025-09-21 08:22:11
S021,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-21 08:22:11
S021,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-23 14:00:10
S021,4QJRWEgazpntqibL,语文,诗词鉴赏手法,未掌握,2025-09-23 14:00:10
S021,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-23 14:00:10
S021,4QJRWEgazpntqibL,语文,记叙文阅读理解,已掌握,2025-09-23 14:00:10
S021,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,未掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-15 13:43:05
S021,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-15 13:43:05
S021,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,there be句型,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,阅读理解技巧,已掌握,2025-09-03 18:40:05
S021,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-03 18:40:05
S021,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,已掌握,2025-09-11 09:56:49
S021,4QJRWEfVYygoV1br,物理,质点,已掌握,2025-09-11 09:56:49
S021,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-11 09:56:49
S021,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-11 09:56:49
S021,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-11 09:56:49
S021,57599089,历史,丝绸之路,已掌握,2025-09-14 14:36:19
S021,57599089,历史,辛亥革命,已掌握,2025-09-14 14:36:19
S021,4QJRWMr66Q1H1hlv,历史,辛亥革命,已掌握,2025-09-15 13:43:05
S021,4QJRWMr66Q1H1hlv,历史,丝绸之路,已掌握,2025-09-15 13:43:05
S021,4QJRWEgazpYYKfKh,历史,丝绸之路,未掌握,2025-09-13 16:58:18
S021,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,未掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-30 12:39:23
S021,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-30 12:39:23
S021,4QJRWEgazpYYKfKh,历史,秦朝统一六国,已掌握,2025-09-13 16:58:18
S021,4QJRWEgazpYYKfKh,历史,辛亥革命,未掌握,2025-09-13 16:58:18
S021,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-21 16:33:41
S021,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-21 16:33:41
S021,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-21 16:33:41
S021,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-21 16:33:41
S021,4QJRWEgazoLY6kDf,历史,辛亥革命,已掌握,2025-09-20 18:17:47
S021,4QJRWEgazoLY6kDf,历史,丝绸之路,已掌握,2025-09-20 18:17:47
S021,4QJRWEgazoLY6kDf,历史,秦朝统一六国,已掌握,2025-09-20 18:17:47
S021,52601872,道德与法治,公民的基本权利与义务,已掌握,2025-09-10 14:13:15
S021,52601872,道德与法治,法律的作用,已掌握,2025-09-10 14:13:15
S021,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,未掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,未掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,未掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,未掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,已掌握,2025-09-05 20:57:31
S021,HChMkIo89n1AcIqjzdNo,道德与法治,法律的作用,未掌握,2025-09-19 16:19:52
S021,HChMkIo89n1AcIqjzdNo,道德与法治,公民的基本权利与义务,已掌握,2025-09-19 16:19:52
S021,4QJRWEfW1UXGZqfw,生物,光合作用,已掌握,2025-09-15 17:13:12
S021,4QJRWEfZYbcbSQwN,生物,微生物的培养与应用综合,已掌握,2025-09-16 13:56:21
S021,4QJRWEfZYbcbSQwN,生物,分解纤维素的微生物的分离,已掌握,2025-09-16 13:56:21
S021,4QJRWEfZYbcbSQwN,生物,土壤中分解尿素的细菌的分离与计数,已掌握,2025-09-16 13:56:21
S021,4QJRWEfZYbcbSQwN,生物,显微镜直接计数,已掌握,2025-09-16 13:56:21
S021,4QJRWEfZYbcbSQwN,生物,其他微生物的分离与计数,已掌握,2025-09-16 13:56:21
S021,4QJRWEfZcQIv80V4,生物,内环境是外界与细胞进行物质交换的媒介,已掌握,2025-09-26 19:16:25
S021,4QJRWEfZcQIv80V4,生物,内环境的组成及成分,已掌握,2025-09-26 19:16:25
S021,4QJRWEfZcQIv80V4,生物,内环境的理化性质,已掌握,2025-09-26 19:16:25
S021,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-24 18:13:35
S021,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-24 18:13:35
S021,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-24 18:13:35
S021,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-24 18:13:35
S022,52530263,语文,诗词鉴赏手法,已掌握,2025-09-25 11:06:39
S022,52530263,语文,文言文翻译,已掌握,2025-09-25 11:06:39
S022,52530263,语文,字词释义,已掌握,2025-09-25 11:06:39
S022,4QJRWEgazpntqibL,语文,文言文翻译,未掌握,2025-09-11 16:17:42
S022,4QJRWEgazpntqibL,语文,文言文翻译,未掌握,2025-09-11 16:17:42
S022,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-11 16:17:42
S022,4QJRWEgazpYYKfKh,语文,诗词鉴赏手法,已掌握,2025-09-08 12:06:24
S022,4QJRWEgazpYYKfKh,语文,字词释义,已掌握,2025-09-08 12:06:24
S022,4QJRWEgazpntqibL,语文,文言文翻译,未掌握,2025-09-11 16:17:42
S022,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-11 16:17:42
S022,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-11 16:17:42
S022,4QJRWEgazpYYKfKh,语文,记叙文阅读理解,已掌握,2025-09-08 12:06:24
S022,4QJRWEgazpntqibL,语文,字词释义,未掌握,2025-09-25 18:16:25
S022,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-25 18:16:25
S022,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-25 18:16:25
S022,57526610,数学,绝对值,已掌握,2025-09-03 14:12:47
S022,57526610,数学,合并同类项,已掌握,2025-09-03 14:12:47
S022,57526610,数学,一元一次方程的解法,已掌握,2025-09-03 14:12:47
S022,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,未掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,未掌握,2025-09-15 16:14:13
S022,4QJRWMr66Q1H1hlv,数学,一元一次方程的解法,未掌握,2025-09-25 14:34:23
S022,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-25 14:34:23
S022,4QJRWMr66Q1H1hlv,数学,绝对值,已掌握,2025-09-25 14:34:23
S022,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-27 08:00:14
S022,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,未掌握,2025-09-27 08:00:14
S022,4QJRWEg0wdaiPol3,英语,一般现在时,已掌握,2025-09-19 09:06:41
S022,4QJRWEg0wdaiPol3,英语,词汇辨析,已掌握,2025-09-19 09:06:41
S022,52081353,物理,速度的计算,已掌握,2025-09-05 14:01:30
S022,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,未掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,质点,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,未掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,质点,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,已知物体运动情况判断参考系,未掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,质点,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,同一运动在不同参考系中的描述,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,机械运动,已掌握,2025-09-08 09:31:34
S022,4QJRWEfVYygoV1br,物理,已知参考系判断物体运动情况,已掌握,2025-09-08 09:31:34
S022,4QJRWEfX8zNJw6Pv,物理,力的合成,已掌握,2025-09-24 17:15:58
S022,4QJRWEfX8zNJw6Pv,物理,速度的计算,已掌握,2025-09-24 17:15:58
S022,4QJRWEfX8zNJw6Pv,物理,声音的传播,已掌握,2025-09-24 17:15:58
S022,4QJRWEfW1UXGZqfw,历史,秦朝统一六国,已掌握,2025-09-10 13:07:03
S022,4QJRWEfW1UXGZqfw,历史,辛亥革命,已掌握,2025-09-10 13:07:03
S022,4QJRWEg0wdaiPol3,历史,丝绸之路,已掌握,2025-09-19 09:06:41
S022,4QJRWEg0wdaiPol3,历史,秦朝统一六国,已掌握,2025-09-19 09:06:41
S022,4QJRWEfZcQIv80V4,生物,内环境是外界与细胞进行物质交换的媒介,已掌握,2025-09-01 09:21:40
S022,4QJRWEfZcQIv80V4,生物,内环境的组成及成分,已掌握,2025-09-01 09:21:40
S022,4QJRWEfZcQIv80V4,生物,内环境的理化性质,已掌握,2025-09-01 09:21:40
S022,4QJRWEfZYbcbSQwN,生物,微生物的培养与应用综合,已掌握,2025-09-12 16:23:27
S022,4QJRWEfZYbcbSQwN,生物,分解纤维素的微生物的分离,已掌握,2025-09-12 16:23:27
S022,4QJRWEfZYbcbSQwN,生物,土壤中分解尿素的细菌的分离与计数,已掌握,2025-09-12 16:23:27
S022,4QJRWEfZYbcbSQwN,生物,显微镜直接计数,已掌握,2025-09-12 16:23:27
S022,4QJRWEfZYbcbSQwN,生物,其他微生物的分离与计数,已掌握,2025-09-12 16:23:27
S022,4QJRWEfW1UXGZqfv,生物,细胞学说及其建立过程,已掌握,2025-09-27 13:57:02
S022,4QJRWEfW1UXGZqfv,生物,细胞是基本的生命系统,已掌握,2025-09-27 13:57:02
S022,4QJRWEfW1UXGZqfv,生物,病毒结构、分类和增殖,已掌握,2025-09-27 13:57:02
S022,4QJRWEfW1UXGZqfv,生物,生命活动与细胞的关系,已掌握,2025-09-27 13:57:02
S022,4QJRWEfZYbcbSQwN,生物,微生物的培养与应用综合,已掌握,2025-09-25 19:56:00
S022,4QJRWEfZYbcbSQwN,生物,分解纤维素的微生物的分离,已掌握,2025-09-25 19:56:00
S022,4QJRWEfZYbcbSQwN,生物,土壤中分解尿素的细菌的分离与计数,已掌握,2025-09-25 19:56:00
S022,4QJRWEfZYbcbSQwN,生物,显微镜直接计数,已掌握,2025-09-25 19:56:00
S022,4QJRWEfZYbcbSQwN,生物,其他微生物的分离与计数,已掌握,2025-09-25 19:56:00
S023,57880201,语文,文言文翻译,已掌握,2025-09-10 16:02:04
S023,57880201,语文,诗词鉴赏手法,已掌握,2025-09-10 16:02:04
S023,4QJRWEgazpntqibL,语文,记叙文阅读理解,未掌握,2025-09-11 10:34:16
S023,4QJRWEgazpntqibL,语文,文言文翻译,已掌握,2025-09-11 10:34:16
S023,4QJRWEgazpntqibL,语文,字词释义,已掌握,2025-09-11 10:34:16
S023,4QJRWEgazpntqibL,语文,诗词鉴赏手法,已掌握,2025-09-11 10:34:16
S023,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-08 09:14:47
S023,4QJRWEgazoLY6kDf,语文,诗词鉴赏手法,已掌握,2025-09-22 09:40:00
S023,4QJRWEgazoLY6kDf,语文,文言文翻译,已掌握,2025-09-22 09:40:00
S023,4QJRWEgazoLY6kDf,语文,记叙文阅读理解,已掌握,2025-09-22 09:40:00
S023,4QJRWMr66Q1H1hlv,数学,合并同类项,已掌握,2025-09-26 14:31:25
S023,4QJRWMr66Q1H1hlv,数学,有理数的运算,已掌握,2025-09-26 14:31:25
S023,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,利用集合中元素的性质求集合元素个数,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,集合元素互异性的应用,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,判断元素与集合的关系,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,根据集合中元素的个数求参数,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,根据集合相等关系进行计算,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,判断元素能否构成集合,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,判断是否为同一集合,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,根据元素与集合的关系求参数,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,常用数集或数集关系应用,已掌握,2025-09-14 07:32:05
S023,4QJRWMr66Q1H1hlw,数学,利用集合元素的互异性求参数,已掌握,2025-09-14 07:32:05
