student_id,paper_id,paper_name,subject,scene,is_submit,submit_time,total_questions,wrong_count,wrong_question_ids,correct_rate
S045,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/28 8:22,9,2,"10928920,10929107",0.7778
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:45,5,2,"10985578,10985681",0.6
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:45,5,3,"10985598,10985632,10985678",0.4
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/28 19:13,5,0,null,0
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:45,5,3,"10985578,10985598,10985681",0.4
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:45,5,2,"10985578,10985681",0.6
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/28 21:45,5,0,null,0
S045,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/25 12:25,5,2,"10985598,10985632",0.6
S046,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/3 11:00,5,2,"10927671,10927826",0.6
S046,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/24 7:35,5,2,"10927892,10927906",0.6
S046,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/18 7:29,5,2,"10927561,10927641",0.6
S046,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/27 13:06,10,1,10928358,0.9
S046,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/5 13:28,10,2,"10928634,10928827",0.8
S046,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/20 12:07,5,3,"10927098,10927159,10927305",0.4
S046,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/20 12:07,5,2,"10927052,10927098",0.6
S046,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/29 13:03,5,2,"10927137,10927159",0.6
S046,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/6 8:33,5,2,"10926066,10926087",0.6
S046,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/6 8:33,5,2,"10926066,10926087",0.6
S046,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/14 17:04,5,0,null,1.0
S046,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/27 19:53,4,1,10926339,0.75
S046,4QJRWEfX8zNJw6Pv,2. 光电效应,历史,同步学在线练,已交卷,2025/9/11 16:57,10,4,"10926442,10926549,10926569,10926706",0.6
S046,4QJRWMr66Q1H1hlw,1.1 集合的概念,历史,同步学在线练,未交卷,2025/9/5 13:28,10,0,null,0
S046,4QJRWEfW1UXGZqfv,知识点薄弱再练:细胞是基本的生命系统,历史,同步学薄弱再练,未交卷,2025/9/20 21:45,4,0,null,0
S046,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 19:57,9,2,"10929122,10929350",0.7778
S046,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 19:57,9,3,"10928874,10929027,10929122",0.6667
S046,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 19:57,9,2,"10928920,10929107",0.7778
S046,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 19:57,9,2,"10928874,10929107",0.7778
S046,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/21 21:39,9,2,"10929051,10929107",0.7778
S046,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/22 15:55,9,0,null,0
S046,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/17 19:29,5,1,10985681,0.8
S047,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/8 19:01,5,0,null,0
S047,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/10 13:46,5,2,"10927621,10927641",0.6
S047,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/7 14:37,10,4,"10928218,10928358,10928386,10928420",0.6
S047,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/7 14:37,10,4,"10927981,10928291,10928306,10928358",0.6
S047,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/7 14:37,10,5,"10927981,10928218,10928386,10928420,10928531",0.5
S047,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/7 14:37,10,4,"10927981,10928235,10928386,10928420",0.6
S047,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/12 15:48,10,3,"10928634,10928743,10928770",0.7
S047,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/12 15:48,10,5,"10928574,10928644,10928715,10928743,10928770",0.5
S047,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/7 14:37,10,3,"10928235,10928358,10928531",0.7
S047,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/7 14:37,10,4,"10927981,10928306,10928420,10928531",0.6
S047,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/12 15:48,10,4,"10928574,10928634,10928715,10928770",0.6
S047,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/12 15:48,10,3,"10928699,10928770,10928808",0.7
S047,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/25 20:40,10,3,"10928699,10928715,10928827",0.7
S047,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/28 21:53,5,1,10927305,0.8
S047,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/28 21:53,5,1,10927098,0.8
S047,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/28 21:53,5,1,10927305,0.8
S047,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/28 19:15,5,0,null,0
S047,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/15 21:42,5,1,10927098,0.8
S047,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/17 19:02,5,1,10925995,0.8
S047,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/17 19:02,5,1,10925995,0.8
S047,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/21 8:22,5,0,null,0
S047,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/21 8:22,5,2,"10985437,10985499",0.6
S047,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/21 8:22,5,0,null,0
S047,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/27 21:39,5,2,"10985513,10985521",0.6
S047,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/30 7:23,5,0,null,0
S047,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,生物,同步学在线练,未交卷,2025/9/22 17:21,5,0,null,0
S047,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/19 9:42,4,1,10926293,0.75
S047,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,历史,同步学在线练,已交卷,2025/9/19 9:42,4,2,"10926293,10926299",0.5
S047,4QJRWEg0wdaiPol3,Topic Talk,历史,同步学在线练,未交卷,2025/9/28 21:53,5,0,null,0
S047,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,未交卷,2025/9/28 16:40,9,0,null,0
S047,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/28 16:40,9,2,"10928920,10929107",0.7778
S047,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/28 16:40,9,2,"10929032,10929350",0.7778
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/25 16:22,5,0,null,0
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/25 16:22,5,2,"10985632,10985678",0.6
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/25 16:22,5,0,null,0
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/25 16:22,5,2,"10985598,10985632",0.6
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/25 16:22,5,2,"10985632,10985681",0.6
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/24 8:36,5,2,"10985578,10985598",0.6
S047,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:29,5,2,"10985598,10985632",0.6
S048,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/28 8:46,5,1,10927621,0.8
S048,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/26 13:05,5,0,null,1.0
S048,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/29 12:53,5,1,10927671,0.8
S048,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/21 8:56,10,1,10928531,0.9
S048,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/14 18:40,10,2,"10928574,10928699",0.8
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927052,10927159",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927052,10927159",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,3,"10927137,10927159,10927305",0.4
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927052,10927098",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927052,10927098",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/13 21:51,5,0,null,0
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927052,10927305",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/12 9:37,5,0,null,0
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927098,10927137",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/12 9:37,5,2,"10927098,10927137",0.6
S048,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/26 10:37,5,0,null,0
S048,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/21 13:06,5,1,10926166,0.8
S048,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/5 15:56,5,1,10985521,0.8
S048,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/7 18:35,4,1,10926174,0.75
S048,4QJRWEgazpYYKfKh,3 小青蛙,历史,同步学在线练,未交卷,2025/9/15 20:16,5,0,null,0
S048,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,历史,同步学在线练,已交卷,2025/9/6 15:49,4,1,10926363,0.75
S048,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/10 19:36,9,2,"10928920,10929271",0.7778
S048,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/10 19:36,9,2,"10928874,10929122",0.7778
S048,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/3 11:55,5,1,10985578,0.8
S048,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/3 11:55,5,1,10985681,0.8
S048,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/21 16:48,5,2,"10985632,10985678",0.6
S049,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/14 17:07,5,2,"10927693,10927826",0.6
S049,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/21 10:52,5,2,"10927457,10927599",0.6
S049,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/17 8:56,10,0,null,0
S049,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/6 8:25,10,2,"10928235,10928306",0.8
S049,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/6 8:25,10,2,"10928291,10928488",0.8
S049,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/3 11:18,5,1,10927305,0.8
S049,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/3 11:18,5,2,"10927137,10927159",0.6
S049,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/3 11:18,5,1,10927137,0.8
S049,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/3 11:18,5,2,"10927159,10927305",0.6
S049,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/3 11:18,5,0,null,0
S049,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/21 14:54,5,2,"10927052,10927305",0.6
S049,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/26 19:06,10,4,"10926549,10926582,10926706,10926719",0.6
S049,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/26 19:06,10,5,"10926442,10926476,10926549,10926582,10926719",0.5
S049,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,未交卷,2025/9/28 12:49,10,0,null,0
S049,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/5 16:33,5,2,"10925995,10926066",0.6
S049,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,未交卷,2025/9/19 7:53,5,0,null,0
S049,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/7 19:03,5,2,"10985513,10985521",0.6
S049,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,未交卷,2025/9/7 16:27,5,0,null,0
S049,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/7 19:03,5,2,"10985437,10985499",0.6
S049,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,未交卷,2025/9/4 14:56,6,0,null,0
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 21:04,4,1,10926258,0.75
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 21:04,4,1,10926227,0.75
S049,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/10 16:35,4,0,null,0
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/16 21:04,4,0,null,0
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 21:04,4,1,10926258,0.75
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/16 21:04,4,1,10926243,0.75
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/30 14:31,4,1,10926243,0.75
S049,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/27 11:12,4,1,10926243,0.75
S049,4QJRWEfVYygoV1br,1. 质点　参考系,历史,同步学在线练,已交卷,2025/9/5 16:33,5,2,"10926087,10926166",0.6
S049,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 13:15,9,3,"10929027,10929032,10929051",0.6667
S049,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 13:15,9,3,"10929027,10929051,10929107",0.6667
S049,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/3 13:15,9,4,"10928920,10929027,10929122,10929350",0.5556
S049,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/21 11:28,5,1,10985632,0.8
S049,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/21 11:28,5,1,10985598,0.8
S050,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/14 21:59,5,2,"10927769,10927826",0.6
S050,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,未交卷,2025/9/16 17:59,5,0,null,0
S050,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/9 9:25,5,2,"10927457,10927641",0.6
S050,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,已交卷,2025/9/9 9:25,5,2,"10927457,10927599",0.6
S050,4QJRWEgazoLY6kDf,1 春夏秋冬,语文,同步学在线练,未交卷,2025/9/9 21:39,5,0,null,0
S050,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/25 13:09,10,0,null,0
S050,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/25 13:09,10,3,"10928574,10928699,10928715",0.7
S050,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/25 13:09,10,0,null,0
S050,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/25 8:03,10,0,null,0
S050,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/8 16:56,5,1,10927137,0.8
S050,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/8 18:06,5,0,null,0
S050,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/15 12:58,10,2,"10926569,10926582",0.8
S050,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/15 12:58,10,2,"10926373,10926502",0.8
S050,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/15 12:58,10,2,"10926373,10926582",0.8
S050,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/15 12:58,10,3,"10926442,10926549,10926706",0.7
S050,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/22 16:02,5,1,10925995,0.8
S050,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/29 16:46,10,1,10926373,0.9
S050,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/30 8:20,5,1,10925968,0.8
S050,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,未交卷,2025/9/30 10:49,5,0,null,0
S050,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/15 21:07,5,1,10985513,0.8
S050,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,已交卷,2025/9/9 7:07,6,2,"10927037,10927040",0.6667
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 10:29,4,2,"10926174,10926227",0.5
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/2 15:16,4,0,null,0
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 10:29,4,1,10926243,0.75
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 10:29,4,2,"10926243,10926258",0.5
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/2 15:16,4,0,null,0
S050,4QJRWEfW1UXGZqfw,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/13 19:27,4,1,10926293,0.75
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,已交卷,2025/9/2 10:29,4,1,10926227,0.75
S050,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,已交卷,2025/9/9 7:07,6,2,"10926961,10927037",0.6667
S050,4QJRWEfW1UXGZqfv,第1节 细胞是生命活动的基本单位,生物,同步学在线练,未交卷,2025/9/2 10:29,4,0,null,0
S050,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,未交卷,2025/9/23 12:31,6,0,null,0
S050,4QJRWEfZYbcbSQwN,第2节（二）微生物的选择培养与计数,历史,同步学在线练,已交卷,2025/9/26 8:56,5,3,"10926784,10926792,10926836",0.4
S050,4QJRWMr66Q1H1hlw,1.1 集合的概念,历史,同步学在线练,未交卷,2025/9/25 13:09,10,0,null,0
S050,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/29 7:26,9,1,10929122,0.8889
S050,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/29 7:26,9,0,null,1.0
S050,4QJRWMr6qRVQYnh7,地球在宇宙中的位置,地理,同步学在线练,已交卷,2025/9/22 15:00,9,0,null,1.0
S050,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:21,5,2,"10985678,10985681",0.6
S050,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/28 15:28,5,0,null,0
S050,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:21,5,1,10985598,0.8
S050,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,已交卷,2025/9/28 21:21,5,2,"10985678,10985681",0.6
S050,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/28 15:28,5,0,null,0
S050,HChMkIo89n1AcIqjzdNo,生产资料所有制与经济体制,思想政治,升学备考-精准练题组在线练,未交卷,2025/9/18 20:47,5,0,null,0
S052,4QJRWEgazpYYKfKh,3 小青蛙,语文,同步学在线练,已交卷,2025/9/13 19:45,5,1,10927671,0.8
S052,4QJRWEgazpntqibL,2 姓氏歌,语文,同步学在线练,已交卷,2025/9/17 9:26,5,0,null,1.0
S052,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/6 10:23,10,3,"10928306,10928386,10928420",0.7
S052,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/6 10:23,10,1,10928488,0.9
S052,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,未交卷,2025/9/9 17:13,10,0,null,0
S052,4QJRWMr66Q1H1hlv,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/6 10:23,10,2,"10927981,10928488",0.8
S052,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/9 17:13,10,1,10928699,0.9
S052,4QJRWMr66Q1H1hlw,1.1 集合的概念,数学,同步学在线练,已交卷,2025/9/9 17:13,10,2,"10928634,10928699",0.8
S052,HChMkIgzL4HNTpIE0RCV,利用函数性质比较大小,数学,升学备考-精准练题组在线练,未交卷,2025/9/19 12:32,5,0,null,0
S052,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,未交卷,2025/9/5 15:06,5,0,null,0
S052,4QJRWEg0wdaiPol3,Topic Talk,英语,同步学在线练,已交卷,2025/9/5 15:06,5,1,10927159,0.8
S052,HChMkIi5r8qg61pOeqIx,单项选择,英语,升学备考-精准练题组在线练,已交卷,2025/9/27 14:41,10,1,10985369,0.9
S052,4QJRWEfX8zNJw6Pv,2. 光电效应,物理,同步学在线练,已交卷,2025/9/9 9:33,10,1,10926442,0.9
S052,4QJRWEfVYygoV1br,1. 质点　参考系,物理,同步学在线练,已交卷,2025/9/9 7:19,5,0,null,1.0
S052,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/1 19:56,5,1,10985539,0.8
S052,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/1 19:56,5,1,10985521,0.8
S052,HChMkIl6NfBXY0JkO8QW,氧化还原反应,化学,升学备考-精准练题组在线练,已交卷,2025/9/15 18:50,5,1,10985521,0.8
S052,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,未交卷,2025/9/6 11:30,6,0,null,0
S052,4QJRWEfZcQIv80V4,第1节 细胞生活的环境,生物,同步学在线练,已交卷,2025/9/6 11:30,6,2,"10926967,10926969",0.6667
